Date,^GSPC,^DJI,^IXIC
2001-02-27,1257.93994140625,10636.8798828125,2207.820068359375
2001-02-28,1239.93994140625,10495.2802734375,2151.830078125
2001-03-01,1241.22998046875,10450.1396484375,2183.3701171875
2001-03-02,1234.1800537109375,10466.3095703125,2117.6298828125
2001-03-05,1241.4100341796875,10562.2998046875,2142.919921875
2001-03-06,1253.800048828125,10591.2197265625,2204.429931640625
2001-03-07,1261.8900146484375,10729.599609375,2223.919921875
2001-03-08,1264.739990234375,10858.25,2168.72998046875
2001-03-09,1233.4200439453125,10644.6201171875,2052.780029296875
2001-03-12,1180.1600341796875,10208.25,1923.3800048828125
2001-03-13,1197.6600341796875,10290.7998046875,2014.780029296875
2001-03-14,1166.7099609375,9973.4599609375,1972.0899658203125
2001-03-15,1173.56005859375,10031.2802734375,1940.7099609375
2001-03-16,1150.530029296875,9823.41015625,1890.9100341796875
2001-03-19,1170.81005859375,9959.1103515625,1951.1800537109375
2001-03-20,1142.6199951171875,9720.759765625,1857.43994140625
2001-03-21,1122.1400146484375,9487.0,1830.22998046875
2001-03-22,1117.5799560546875,9389.48046875,1897.699951171875
2001-03-23,1139.8299560546875,9504.7802734375,1928.6800537109375
2001-03-26,1152.68994140625,9687.5302734375,1918.489990234375
2001-03-27,1182.1700439453125,9947.5400390625,1972.22998046875
2001-03-28,1153.2900390625,9785.349609375,1854.1300048828125
2001-03-29,1147.949951171875,9799.0595703125,1820.5699462890625
2001-03-30,1160.3299560546875,9878.7802734375,1840.260009765625
2001-04-02,1145.8699951171875,9777.9296875,1782.969970703125
2001-04-03,1106.4599609375,9485.7099609375,1673.0
2001-04-04,1103.25,9515.419921875,1638.800048828125
2001-04-05,1151.43994140625,9918.0498046875,1785.0
2001-04-06,1128.4300537109375,9791.08984375,1720.3599853515625
2001-04-09,1137.5899658203125,9845.150390625,1745.7099609375
2001-04-10,1168.3800048828125,10102.740234375,1852.030029296875
2001-04-11,1165.8900146484375,10013.4697265625,1898.949951171875
2001-04-12,1183.5,10126.9404296875,1961.4300537109375
2001-04-16,1179.6800537109375,10158.5595703125,1909.5699462890625
2001-04-17,1191.81005859375,10216.73046875,1923.219970703125
2001-04-18,1238.1600341796875,10615.830078125,2079.43994140625
2001-04-19,1253.68994140625,10693.7099609375,2182.139892578125
2001-04-20,1242.97998046875,10579.849609375,2163.409912109375
2001-04-23,1224.3599853515625,10532.23046875,2059.320068359375
2001-04-24,1209.469970703125,10454.33984375,2016.6099853515625
2001-04-25,1228.75,10625.2001953125,2059.800048828125
2001-04-26,1234.52001953125,10692.349609375,2034.8800048828125
2001-04-27,1253.050048828125,10810.0498046875,2075.679931640625
2001-04-30,1249.4599609375,10734.9697265625,2116.239990234375
2001-05-01,1266.43994140625,10898.33984375,2168.239990234375
2001-05-02,1267.4300537109375,10876.6796875,2220.60009765625
2001-05-03,1248.5799560546875,10796.650390625,2146.199951171875
2001-05-04,1266.6099853515625,10951.240234375,2191.530029296875
2001-05-07,1263.510009765625,10935.169921875,2173.570068359375
2001-05-08,1261.199951171875,10883.509765625,2198.77001953125
2001-05-09,1255.5400390625,10866.98046875,2156.6298828125
2001-05-10,1255.1800537109375,10910.4404296875,2128.860107421875
2001-05-11,1245.6700439453125,10821.3095703125,2107.429931640625
2001-05-14,1248.9200439453125,10877.330078125,2081.919921875
2001-05-15,1249.43994140625,10872.9697265625,2085.580078125
2001-05-16,1284.989990234375,11215.919921875,2166.43994140625
2001-05-17,1288.489990234375,11248.580078125,2193.679931640625
2001-05-18,1291.9599609375,11301.740234375,2198.8798828125
2001-05-21,1312.8299560546875,11337.919921875,2305.590087890625
2001-05-22,1309.3800048828125,11257.240234375,2313.85009765625
2001-05-23,1289.050048828125,11105.509765625,2243.47998046875
2001-05-24,1293.1700439453125,11122.419921875,2282.02001953125
2001-05-25,1277.8900146484375,11005.3701171875,2251.030029296875
2001-05-29,1267.9300537109375,11039.1396484375,2175.5400390625
2001-05-30,1248.0799560546875,10872.6396484375,2084.5
2001-05-31,1255.8199462890625,10911.9404296875,2110.489990234375
2001-06-01,1260.6700439453125,10990.41015625,2149.43994140625
2001-06-04,1267.1099853515625,11061.51953125,2155.929931640625
2001-06-05,1283.5699462890625,11175.83984375,2233.659912109375
2001-06-06,1270.030029296875,11070.240234375,2217.72998046875
2001-06-07,1276.9599609375,11090.740234375,2264.0
2001-06-08,1264.9599609375,10977.0,2215.10009765625
2001-06-11,1254.3900146484375,10922.08984375,2170.780029296875
2001-06-12,1255.8499755859375,10948.3798828125,2169.949951171875
2001-06-13,1241.5999755859375,10871.6201171875,2121.659912109375
2001-06-14,1219.8699951171875,10690.1298828125,2044.0699462890625
2001-06-15,1214.3599853515625,10623.6396484375,2028.4300537109375
2001-06-18,1208.4300537109375,10645.3798828125,1988.6300048828125
2001-06-19,1212.5799560546875,10596.669921875,1992.6600341796875
2001-06-20,1223.1400146484375,10647.330078125,2031.239990234375
2001-06-21,1237.0400390625,10715.4296875,2058.760009765625
